Epoch,Train Loss,Validation Loss
1,0.22385437956646734,0.24654321998241358
2,0.13192573659445928,0.12286438001319766
3,0.04374101560603341,0.7195294909179211
4,0.04536043937601473,57.79061031341553
5,0.03297654462158275,0.31999360490590334
6,0.09397713736752453,0.017648800945607945
7,0.014548942426462536,0.009826652880292386
8,0.007628883624894787,0.0096064182871487
9,0.008029173760998832,0.02573195851800847
10,0.004658433833949106,0.024371419567614794
