Epoch,Train Loss,Validation Loss
1,0.2610137235859166,8.839515805244446
2,0.10310860609878665,16.638361930847168
3,0.07452801821510428,0.18291369077633135
4,0.031367606051903946,0.07764908485114574
5,0.01569169166032225,0.1575193079188466
6,0.011357057804201284,0.04186819167807698
7,0.006008827835182235,0.05040241582901217
8,0.0037040539812195398,0.05803432496031746
9,0.003488373443479245,0.0834228121675551
10,0.002214376156031073,0.060414054001739714
